Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
09/08/2023 19:15;Disneyland;Are you ready to join the search… for pumpkins 🎃? NOW ’til November 1, 2023, help Pluto sniff out his character-themed pumpkins for Pluto’s Pumpkin Pursuit at Downtown Disney District! Tag a friend who you would want to join the search with you 👀 🔍;1075.0;;203.0;98.0;332.0;332.0;8,76E+10;8,76E+10;836.0;;1.0;;11081890741;11081890741_688689886618226;https://www.facebook.com/644858304334718/posts/688689886618226
09/08/2023 19:15;Six Flags Great Adventure;-;53.0;;5.0;9.0;8.0;8.0;6,22E+10;6,22E+10;47.0;;1.0;;69421318512;69421318512_1305416826759200;https://www.facebook.com/630574765771861/posts/1305416826759200?substory_index=1305416826759200
09/08/2023 19:10;Walt Disney Animation Studios;Happy Anniversary Week to Oswald! We'll be cueing up these restored shorts for a watch weekend:;1023.0;;26.0;112.0;37.0;37.0;9,18E+10;9,18E+10;744.0;;1.0;;23245476854;23245476854_873393330824191;https://www.facebook.com/825349885628536/posts/873393330824191
09/08/2023 19:09;SeaWorld San Diego;"Cheers to the final weekend of our Craft Beer Festival! It's your last chance to join us for snacking on sliders, dancing to the oompah band, or sampling one of our 100 craft beers! 🍻 Prost!​

​To catch all our fabulous seasonal events, grab a 2024 Fun Card! If you buy now, you get 2024 PLUS the rest of 2023 for FREE! Shop at https://bit.ly/3Lg8ksX";19.0;;3.0;0.0;3.0;3.0;1,98E+12;1,98E+12;16.0;;;1.0;4,26112E+14;426111667814056_628463799431582;https://www.facebook.com/579518520992777/posts/628463799431582
09/08/2023 19:00;Walt Disney Studios (US);"They weren't kidding when they called me, well, a witch. 😏🔮🐙 

🎨: Kwasi Amankwah";249.0;;5.0;10.0;5.0;5.0;7,09E+08;7,09E+08;169.0;;1.0;;1,11383E+14;111382562236411_835855484830056;https://www.facebook.com/799680968447508/posts/835855484830056
09/08/2023 18:42;Cedar Point;"The park re-opens TOMORROW with Happy Friar’s Fresh-Cut Fries Fest! 🍟

Taste all of these NEW flavors on our world-famous Fresh-Cut fries before the weekend ends. ONLY at Hot Potato and Happy Friar. 

Learn more: https://bit.ly/HFFCFF";53.0;;7.0;10.0;17.0;17.0;5,09E+11;5,09E+11;45.0;;;1.0;10625691462;10625691462_694147222744536;https://www.facebook.com/635989478560311/posts/694147222744536
09/08/2023 18:36;Lake Compounce;"11 Questions Doug Hemphill 

Meet Doug! 🤩 Get to know Lake Compounce General Manager Doug Hemphill as he answers some serious and not so serious questions about himself, and the future of the park! 🥳

Check out his blog post here: https://www.lakecompounce.com/blog/my-top-four-commitments";58.0;;12.0;5.0;13.0;13.0;4,63E+12;4,63E+12;48.0;;;1.0;80018245271;80018245271_715085377321320;https://www.facebook.com/548816340614892/posts/715085377321320
09/08/2023 18:00;Walt Disney Studios (US);"ZOO-WEE-MAMA! Greg and Rowley are BACK... and snowed in for the holidays 🎄❄️🧣

Diary of a #WimpyKid Christmas: Cabin Fever, an all-new adventure is streaming December 8 only on Disney+.";103.0;;4.0;12.0;4.0;4.0;3,20E+10;3,20E+10;79.0;;1.0;;1,11383E+14;111382562236411_835746481507623;https://www.facebook.com/799680968447508/posts/835746481507623
09/08/2023 17:37;Walt Disney Animation Studios;Hoo-hoo!;1821.0;;157.0;180.0;237.0;237.0;1,75E+12;1,75E+12;1131.0;;1.0;;23245476854;23245476854_873357097494481;https://www.facebook.com/825349885628536/posts/873357097494481
09/08/2023 17:25;Walt Disney World;-;1172.0;;95.0;108.0;402.0;402.0;9,65E+10;9,65E+10;1002.0;;1.0;;1,55669E+11;155669083273_10162257486578274;https://www.facebook.com/155669083273/posts/10162257486578274/
09/08/2023 17:15;MarineLand;Meet the true giants of Canada – our bison friends are waiting to say hello! Open this weekend and every weekend until Sunday, October 8th.;41.0;;1.0;3.0;1.0;1.0;5,11E+11;5,11E+11;34.0;;1.0;;1,08249E+14;108249372532899_677850721041600;https://www.facebook.com/559786962847977/posts/677850721041600
09/08/2023 17:10;Playland Park;Saturday, September 9 & Sunday, September 10, all heroes will be honored with FREE ADMISSION to Playland Park ❤️;38.0;;2.0;32.0;3.0;3.0;0.001545267881712919;0.001545267881712919;33.0;;1.0;;8119908863;8119908863_695104005994741;https://www.facebook.com/422596063245538/posts/695104005994741
09/08/2023 17:00;Waterville USA;In search of a family-friendly setting? Craving relief from the scorching weather? Look no further – our arcade provides the ideal retreat!;3.0;;1.0;0.0;2.0;2.0;8,67E+10;8,67E+10;3.0;;1.0;;1,38319E+11;138319355040_606553921693956;https://www.facebook.com/483859777296705/posts/606553921693956
09/08/2023 16:10;Hersheypark;"Kick off the final weekend of the summer season with rides on all of your favorite coasters (the water park closed on Labor Day). Don't forget to check the expiration date on your Hersheypark ticket- summer tickets are valid through Sept. 10. https://bit.ly/2jMqgBR

Hours:
Saturday, Sept. 9: 10AM-8PM
Sunday, Sept, 10: 10AM-7PM 
Reminder: Last weekend of Sweet Start from 9-10AM";176.0;;11.0;16.0;18.0;18.0;2,45E+12;2,45E+12;145.0;;;1.0;16994689356;16994689356_694505446042656;https://www.facebook.com/639748524851682/posts/694505446042656
09/08/2023 16:10;Six Flags Great Adventure;"Join us TONIGHT for unforgettable thrills, 6pm-11pm. Includes unlimited access to 6 of our popular haunted houses on the night of your visit - $30 for non-passholders, $10 for passholders!
https://www.sixflags.com/greatadventure/events/fright-fest-preview-nights";97.0;;15.0;17.0;23.0;23.0;1,22E+12;1,22E+12;78.0;;1.0;;69421318512;69421318512_683063363856334;https://www.facebook.com/630574765771861/posts/683063363856334
09/08/2023 16:08;Cedar Point;"NEW merch is HAUNTING our Online Shop this week. 👻

These HalloWeekends items are so GHOUL! Shop the collection to prep for HalloWeekends beginning Sept. 14 (select days and nights). 

SHOP HERE 👉 https://bit.ly/460apRz";129.0;;11.0;34.0;14.0;14.0;1,13E+12;1,13E+12;107.0;;;1.0;10625691462;10625691462_694067546085837;https://www.facebook.com/635989478560311/posts/694067546085837
09/08/2023 15:48;Wild Adventures Theme Park;🌟 A heartfelt 'thank you' to all the incredible individuals who joined us at the Hurricane Recovery Appreciation Lunch yesterday! 🤝 Your dedication during the aftermath of Hurricane Idalia inspires us every day. Together, we're stronger and more resilient. 🙌;157.0;;7.0;17.0;7.0;7.0;9,97E+08;9,97E+08;98.0;;1.0;;84679583132;84679583132_702888841884301;https://www.facebook.com/617429960430190/posts/702888841884301
09/08/2023 15:37;Waterville USA;-;6.0;;0.0;1.0;0.0;0.0;1,21E+12;1,21E+12;3.0;;1.0;;1,38319E+11;138319355040_1712654659198319;https://www.facebook.com/483859777296705/posts/1712654659198319?substory_index=1712654659198319
09/08/2023 13:18;Lake Winnie;#FunFactFriday DID YOU KNOW? Lake Winnie’s Cannon Ball roller coaster was built in 1967, making it Georgia’s oldest wooden coaster! The Cannon Ball features a vertical drop of 70 ft with 9 airtime-producing hills along its 2,272 ft long track, reaching speeds up to 50mph. Have you conquered the iconic Cannon Ball? If not, there’s no better time than this weekend! Visit www.lakewinnie.com for park hours. #lakewinnie  #cannonball #chattfun #amusementpark #rollercoaster;89.0;;0.0;14.0;0.0;0.0;8,37E+11;8,37E+11;70.0;;1.0;;1,12097E+11;112097441679_730445879121530;https://www.facebook.com/660521782780607/posts/730445879121530
09/08/2023 13:01;Fun Spot America;Let these Fun times hit the spot! At the place Where the Fun begins!  #whyfunspot #wherefamilyfunhitsthespot #funspotamerica #familyfun #wherefunbegins #funspotamericaorlando #FunSpotAmericaKissimmee #thingstodoinorlando #thingstodoinkissimmee;8.0;;0.0;1.0;0.0;0.0;9,17E+10;9,17E+10;5.0;;;1.0;1,8402E+11;184020466977_698894308943251;https://www.facebook.com/653224623510220/posts/698894308943251
09/08/2023 10:15;Belmont Park;-;7.0;;1.0;0.0;1.0;1.0;1,59E+12;1,59E+12;7.0;;1.0;;83231004302;83231004302_699627402201326;https://www.facebook.com/632506952246705/posts/699627402201326
09/08/2023 02:41;Wild Adventures Theme Park;The Fall Scout Adventure Weekend patch has arrived! 🍂 Both members of Girl Scouts and Scout BSA will receive this patch when participating in our 2023 Fall Scout Adventure Weekends. 🍁 REGISTER NOW HERE: https://bit.ly/45ZhfHR;54.0;;13.0;10.0;21.0;21.0;4,68E+12;4,68E+12;43.0;;1.0;;84679583132;84679583132_702582888581563;https://www.facebook.com/617429960430190/posts/702582888581563
09/08/2023 02:37;Knott's Berry Farm;Get ready to sink your fangs into our hauntingly delicious fall treats, available starting September 21!  🦇;270.0;;17.0;16.0;25.0;25.0;4,87E+11;4,87E+11;239.0;;1.0;;10286130875;10286130875_696627699182301;https://www.facebook.com/648365507341854/posts/696627699182301
09/08/2023 02:10;Silverwood Theme Park;Special delivery! The first shipment of fiberglass slides for next years big expansion were delivered today!!;973.0;;36.0;19.0;48.0;48.0;0.0027134563955384513;0.0027134563955384513;804.0;;1.0;;7,62702E+14;762701550509617_616005317395532;https://www.facebook.com/562559642740100/posts/616005317395532
09/08/2023 01:33;Happy Hollow Park & Zoo;#DYK that you can use your single-day admission ticket and parking ticket to upgrade to a Happy Hollow membership that includes parking? Learn more about memberships at happyhollow.org/membership 🐲🐱🚗;14.0;;0.0;0.0;0.0;0.0;3,56E+12;3,56E+12;11.0;;;1.0;1,32943E+11;132942835175_686850246805147;https://www.facebook.com/328743942615781/posts/686850246805147
09/08/2023 01:26;Belmont Park;-;10.0;;2.0;0.0;2.0;2.0;2,39E+11;2,39E+11;9.0;;1.0;;83231004302;83231004302_699461745551225;https://www.facebook.com/632506952246705/posts/699461745551225
09/08/2023 01:11;Six Flags Darien Lake;"Oktoberfest continues September 9 and 16!🍻 
🚨 Biggest sale EXTENDED! Don't miss out on the fun, grab your season pass to enjoy festivals all season long! 
🎫 https://bit.ly/42HLssL
Open 9/9 11am - 7pm 
Please visit https://bit.ly/42Bismi for our current BACK TO SCHOOL operating schedule.";11.0;;0.0;5.0;0.0;0.0;6,92E+10;6,92E+10;9.0;;1.0;;9596249636;9596249636_669969845178847;https://www.facebook.com/642592251249940/posts/669969845178847
09/08/2023 01:07;Enchanted Island Amusement Park;"Crazy weather so hours this weekend:
Friday 5pm - 9:30pm
Saturday 10am -1:30pm & 4:00pm - 9:30pm
Sunday 5pm - 9:30pm";30.0;;2.0;3.0;3.0;3.0;0.00256446787291637;0.00256446787291637;28.0;;1.0;;1,20659E+14;120659204674179_629535449262007;https://www.facebook.com/509186587963561/posts/629535449262007
09/08/2023 01:03;Belmont Park;"Say “Fall Fest” on 3!😊

Be sure to check out our dozens of festive photo ops all around the park! We got lots of ‘em. 📸";3.0;;1.0;0.0;1.0;1.0;7,97E+10;7,97E+10;3.0;;1.0;;83231004302;83231004302_699456615551738;https://www.facebook.com/632506952246705/posts/699456615551738
09/08/2023 01:03;Belmont Park;"Say “Fall Fest” on 3! 😊

Be sure to check out our dozens of festive photo ops all around the park! We got lots of ‘em. 📸";4.0;;0.0;0.0;0.0;0.0;7,97E+10;7,97E+10;3.0;;1.0;;83231004302;83231004302_699456455551754;https://www.facebook.com/632506952246705/posts/699456455551754
09/08/2023 00:20;Happy Hollow Park & Zoo;Are you coming around to Viva CalleSJ this Sunday? The event on September 10 will run from 10 a.m. to 3 p.m., and Happy Hollow will be open to participants for free until 2:30 p.m.! 🐲 Watch the video for more about Happy Hollow's operations on this day, and learn more about the event at vivacallesj.org 🚶;523.0;;4.0;3.0;4.0;4.0;0.01348703463368705;0.01348703463368705;501.0;;;1.0;1,32943E+11;132942835175_686829523473886;https://www.facebook.com/328743942615781/posts/686829523473886
09/08/2023 00:10;Six Flags Discovery Kingdom;"Oktoberfest is coming to SFDK September 9th thru October 29th
Enjoy craft brews, a German inspired cuisine, live entertainment & more!";6.0;;1.0;0.0;1.0;1.0;2,63E+10;2,63E+10;5.0;;;1.0;59636827742;59636827742_693586549470483;https://www.facebook.com/603103525185453/posts/693586549470483
09/08/2023 00:06;Lake Compounce;"Sneak peek! 👀🎃

Check out some behind the scenes! Our team is working hard to prepare for Phantom Fall Fest’s return on September 23. 👻";176.0;;8.0;14.0;13.0;13.0;0.0012367792562265438;0.0012367792562265438;150.0;;1.0;;80018245271;80018245271_714591300704061;https://www.facebook.com/548816340614892/posts/714591300704061
09/08/2023 00:01;ACN - America's Coaster Network;Throwback Thursday - Expedition Everest at Disney's Animal Kingdom under construction in 2005. What's your favorite Disney mountain?;13.0;;0.0;0.0;0.0;0.0;0.007246376811594203;0.007246376811594203;11.0;;1.0;;1,11079E+11;111078814744_975833480186230;https://www.facebook.com/775671603535753/posts/975833480186230
09/08/2023 00:00;Pacific Park;"Current mood: Feeling jawsome! 😄🦈
Get it?

@hellkatkil";15.0;;0.0;2.0;0.0;0.0;3,04E+11;3,04E+11;12.0;;1.0;;61119627598;61119627598_687992320043183;https://www.facebook.com/562953045880445/posts/687992320043183
09/07/2023 23:22;Canada's Wonderland;"Operations. Retail. Events. Food & Beverage. 
Just some of the job fields here at Canada's Wonderland. Get the training you need with Bowling Green State University's Resort and Attraction Management Program and select Cedar Fair parks! Learn more: bit.ly/CFBGSU";33.0;;3.0;3.0;3.0;3.0;4,57E+10;4,57E+10;32.0;;1.0;;95469803923;95469803923_703240571844593;https://www.facebook.com/633676285467689/posts/703240571844593
09/07/2023 23:13;Playland Park;Say Thank You to Our First Responders (Saturday, September 9 & Sunday, September 10) – In advance of the 22nd anniversary of 9/11, Playland is honoring the brave men and women who dedicate their lives to serving and protecting their community with free admission to the park. Emergency vehicles will be on display for the weekend between the hours of 12:00-4:00. Park hours are 12 pm to 9 pm on September 9, and 12 pm to 8 pm on September 10.;16.0;;1.0;2.0;1.0;1.0;4,02E+11;4,02E+11;16.0;;1.0;;8119908863;8119908863_694641376041004;https://www.facebook.com/422596063245538/posts/694641376041004
09/07/2023 22:55;Santa Cruz Beach Boardwalk;"Have you ever wondered what it might be like to live or work in another country? For more than 35 years, students from around the world have applied for the Boardwalk's Work and Travel program to work at the Boardwalk for the summer and make their dream of living abroad a reality. This unique program houses and employs international students to augment our robust local hiring efforts and provide a unique cultural experience for our employees. Today's #TBT is a photo of one of our first classes of international students from 1986 who joined us from Germany, Ireland, and England.

Learn more about our Work and Travel program on our latest Boardwalk Blog post, Summer Dreamin': International Students Enjoy Summer Jobs at the Boardwalk bit.ly/bwblog-work-travel-s";116.0;;5.0;3.0;9.0;9.0;3,09E+11;3,09E+11;96.0;;1.0;;40035168377;40035168377_722251276612576;https://www.facebook.com/648251637345874/posts/722251276612576
09/07/2023 22:07;Busch Gardens Williamsburg;"Sleep tight & sweet dreams... Only 1 night until all-new scares and screams! Prepare yourself for 5 Haunted Houses 🏚️, 5 Terror-Tories 🧟, 4 Sinister Shows 🔪, 6 BOOze Bars 👻 PLUS, expanded food & beverage offerings throughout the park!

Scared to miss out on the terror-ific fun? Buy a 2024 Fun Card and get now thru Howl-O-Scream FREE, plus 8 months of unlimited visits in the new year! Hurry before prices go up: https://bit.ly/44MofXH";656.0;;154.0;806.0;249.0;249.0;0.0024101578787229967;0.0024101578787229967;509.0;;1.0;;18543728314;18543728314_691932989642006;https://www.facebook.com/660535342781771/posts/691932989642006
09/07/2023 21:29;Fun Spot America;This weekend is Grandparents Weekend! As a thank you to all our grandparents, every grandchild that purchases a fun pass, the grandparent will receive a FREE fun pass! There’s no where better to celebrate than at Fun Spot this Saturday and Sunday only!;5.0;;1.0;2.0;1.0;1.0;8,15E+10;8,15E+10;5.0;;;;1,8402E+11;184020466977_698489665650382;https://www.facebook.com/653224623510220/posts/698489665650382
09/07/2023 21:00;SkyPark at Santa's Village;"This weekend, Saturday and Sunday morning! The SkyPark Bike Park is hosting our annual Sugarplum's Shred Fest and it features a great event for kids. The Prevelo Kids Races begin at 10:45am at the Silver Bells Arena. Get here early to participate and win prizes! No extra ticket or racing experience required to participate!⁠

See our page @skyparkbikepark for more event information for SugarPlum's Shred Fest. ⁠

Sponsored by @prevelobikes";20.0;;0.0;1.0;0.0;0.0;3,80E+12;3,80E+12;17.0;;1.0;;6,53316E+14;653315854781004_612647514382723;https://www.facebook.com/489423806705095/posts/612647514382723
09/07/2023 20:53;Six Flags Great Adventure;"Thrills by day, chills by night - for just $30, you can face your fears. Passholders, enjoy the chills for only $10. #FrightFestPreviewNight

https://www.sixflags.com/greatadventure/events/fright-fest-preview-nights";77.0;;10.0;15.0;22.0;22.0;1,01E+12;1,01E+12;68.0;;1.0;;69421318512;69421318512_682653813897289;https://www.facebook.com/630574765771861/posts/682653813897289
09/07/2023 20:44;Six Flags;Can you guess how many BATMAN: The Rides there are across our parks?;54.0;;11.0;1.0;13.0;13.0;1,47E+11;1,47E+11;52.0;;1.0;;8696281132;8696281132_631060859222205;https://www.facebook.com/573396851655273/posts/631060859222205
09/07/2023 20:03;Six Flags Great America/Hurricane Harbor;EXTENDED: By popular demand!! The Biggest Sale of the Year is not over yet! Save up to 70% on Season Passes, tickets, and more thru September 10. ➡️ https://6fla.gs/SFGAmBiggestSale;25.0;;6.0;13.0;10.0;10.0;6,35E+09;6,35E+09;21.0;;1.0;;10583866355;10583866355_765850338918722;https://www.facebook.com/707251161445307/posts/765850338918722
09/07/2023 20:00;SeaWorld San Diego;"It's throwback Thursday and the results are in! We polled to choose what classic Shipwreck Reef Café menu item (with a twist!) you most wanted to see back in action, and the Smoked BBQ Ribs with Coca-Cola BBQ Sauce emerged victorious!​

​Starting tomorrow, you'll find this tasty menu item (plus a few other surprises!) back in action at the Shipwreck Reef Café 🍽️";156.0;;13.0;10.0;22.0;22.0;0.0016947013539582094;0.0016947013539582094;127.0;;1.0;;4,26112E+14;426111667814056_627943689483593;https://www.facebook.com/579518520992777/posts/627943689483593
09/07/2023 20:00;Universal Orlando Resort (US);In the mood for mayhem. 🍌;936.0;;30.0;47.0;36.0;36.0;3,27E+11;3,27E+11;767.0;;1.0;;90867402851;90867402851_704079328420109;https://www.facebook.com/648601030634606/posts/704079328420109
09/07/2023 19:34;Six Flags Great Escape and Hurricane Harbor;"School is back in session and we miss you already! Summer is coming to a close, but we still have lots of fun ahead! 

EXTENDED: The Biggest Sale of the Year is not over yet!  Buy a 2024 Season Pass before Sept. 10 and receive the rest of 2023 for FREE and all of 2024. https://bit.ly/42jBHke";84.0;;3.0;4.0;4.0;4.0;0.0010916382880263892;0.0010916382880263892;67.0;;1.0;;51613191805;51613191805_681694863991358;https://www.facebook.com/629401885887323/posts/681694863991358
09/07/2023 19:32;Hersheypark;"2024 Hersheypark Season Passes are now on sale at the Best Price, with MORE options and perks than ever before. 

Explore the ALL-NEW Giant Size Season Pass and free Pre-K Pass Perk, along with our popular King Size, Full Size and Bite Size tiers, to find the one that is right for you.

Purchase New or Renew 2024 Pass: https://bit.ly/2LBjR9a";106.0;;54.0;27.0;142.0;142.0;3,20E+12;3,20E+12;94.0;;;1.0;16994689356;16994689356_694076072752260;https://www.facebook.com/639748524851682/posts/694076072752260
